Date,Summary,Rating,Title,Pros,Cons,Helpful,URL,Company
31-May-16,I manage a small team of fine young folks.,4,"Current Employee - ManagerŒæin San Francisco, CA",Room for growth and experimentation. Fun and casual office environment. Positive vibes. Good people trying to do their best. Dog friendly!,"Very little cross-functional communication between departments. ""Survival of the fittest"" type of attitude when it comes to upward mobility opportunities.",3,https://www.glassdoor.com/Reviews/Company-Reviews-E700614_P7.htm?sort.sortType=RD&sort.ascending=true,Lyft
2-Jun-16,Awesome Team Doing Great Things,5,"Current Employee - Anonymous EmployeeŒæin San Francisco, CA",Great people passionate about what the do.  Fast pace minimal corporate bs.  Good values.  Caring team.  Love the culture and focus on simplicity and delighting customers.  Treating customers and employees better!  Real company mission and vision to change the world.,Can't think of any that matter.  The pace is fast and not for everyone.  Opportunity to connect more teams and communication.  Career development a growing focus which is great for the young org and employees.,7,https://www.glassdoor.com/Reviews/Company-Reviews-E700614_P7.htm?sort.sortType=RD&sort.ascending=true,Lyft
3-Jun-16,"Great if you're into startups, not structure",2,"Current Employee - Product Marketing ManagerŒæin Washington, DC","Great people, dedicated to what they do, cool concept, great if you crave the startup culture","Lack of structure, still figuring it out, tug of war bw HQ and local offices, pay isn't great for the area,",4,https://www.glassdoor.com/Reviews/Company-Reviews-E700614_P7.htm?sort.sortType=RD&sort.ascending=true,Lyft
5-Jun-16,Customer Experience,4,Current Employee - Anonymous EmployeeŒæ,"This is a Great environment, excellent pay and benefits. Laid back culture and they really want you to be who you are. That's a great way to allow people feel comfortable.",Too much pressure. Constantly changing how things are done and not enough training. Allow your employees time to adjust between changes.,3,https://www.glassdoor.com/Reviews/Company-Reviews-E700614_P7.htm?sort.sortType=RD&sort.ascending=true,Lyft
6-Jun-16,Poor/Inconsistet management and unhappy employees,1,"Current Employee - Critical Response LineŒæin Nashville, TN","Great perks and benefits- it's a dog friendly office, unlimited snacks in breakroom, free parking, great health insurance. That's about it.","I can only speak for my department since everything is so segregated, but when productivity is low, employees are treated like children and shamed for it. Managers do not communicate clearly with each other and therefore employees receive mixed messages all day long. I understand that a lot of change and adaptability must come with a startup, but the overall energy of the office every day is extreme tension. I",12,https://www.glassdoor.com/Reviews/Company-Reviews-E700614_P8.htm?sort.sortType=RD&sort.ascending=true,Lyft
8-Jun-16,Customer Service,3,Current Employee - Anonymous EmployeeŒæ,I absolutely love the way Lyft has given me the opportunity  to change the world,I did not know about this opportunity sooner,0,https://www.glassdoor.com/Reviews/Company-Reviews-E700614_P8.htm?sort.sortType=RD&sort.ascending=true,Lyft
24-Jun-16,Great place for someone of any age!,5,"Current Employee - CRL Associate With the Customer Experience & Trust DepartmentŒæin Nashville, TN","Fun environment
Tons of snacks and coffee machines
Dog friendly office
Your co-workers become your friends
Full Benefits paid for by the company
Parking compensation",Sometimes hours can be early or late (But typically never a huge issue).,1,https://www.glassdoor.com/Reviews/Company-Reviews-E700614_P8.htm?sort.sortType=RD&sort.ascending=true,Lyft
28-Jun-16,The Place To Be!!!,5,"Current Employee - SafetyŒæin Nashville, TN","- Positive atmosphere; people are great to work with.
- creative space to innovate and help the company to be even better
- A continuing movement
- Dog friendly
- team oriented environment 
- commute package/Lyft credit to use for rides to work
- Insurance 100% covered for employees and 75% for dependents 
- able to be yourself, have fun, and make money while doing it!","The location in downtown Nashville! The traffic here can be so terrible especially downtown. I would have to say traffic would be a con for any business here in Nashville, TN.",8,https://www.glassdoor.com/Reviews/Company-Reviews-E700614_P8.htm?sort.sortType=RD&sort.ascending=true,Lyft
1-Jul-16,Work culture reflects the brand,5,Current Employee - Anonymous EmployeeŒæ,"People are friendly and interested in helping you succeed, not competing with you for accolades
Work culture is relaxed, but still professional
There are organizational structures in place to make everybody's job function more smoothly, but there's still an attitude of 'anything is possible, don't let existing norms constrain you'","Company is definitely the challenger in the marketplace. I view this is an opportunity, not a con, but still something to keep in mind.",3,https://www.glassdoor.com/Reviews/Company-Reviews-E700614_P8.htm?sort.sortType=RD&sort.ascending=true,Lyft
6-Jul-16,Great place to work,4,"Former Employee - Anonymous EmployeeŒæin Oakland, CA",It's a great place to work,"Grew too fast, and too many middle managers",1,https://www.glassdoor.com/Reviews/Company-Reviews-E700614_P8.htm?sort.sortType=RD&sort.ascending=true,Lyft
7-Jul-16,Proceed with caution,1,"Former Employee - Anonymous EmployeeŒæin Nashville, TN","Great benefits, great core values, nice office.","Very little notice given to employees when shift schedules change.  
Lyft core values look great on paper, but are not practiced in Nashville office.  
Leadership run the office like a popularity contest.  If you are an employee in the ""in"" crowd you have it made, but if you are outside the ""in"" crowd, Lyft core values go out the window and you are treated very differently.",17,https://www.glassdoor.com/Reviews/Company-Reviews-E700614_P8.htm?sort.sortType=RD&sort.ascending=true,Lyft
22-Jul-16,Amazing company with a fantastic vision,5,"Current Employee - Anonymous EmployeeŒæin Nashville, TN","äóñ Vision that is meaningful to individuals and communities
äóñŒæLots of opportunities to create and shape initiatives
äóñ Fast pace, flexible work environment
äóñ Incredible benefits","äóñŒæAmbiguous operating structure
äóñ Pace may be disorienting for some",5,https://www.glassdoor.com/Reviews/Company-Reviews-E700614_P8.htm?sort.sortType=RD&sort.ascending=true,Lyft
22-Jul-16,Critical Customer Service Associate,5,"Current Employee - Wedding PhotographerŒæin Nashville, TN","Lyft offers an awesome work environment that's welcoming, constructive, and supportive. This is all made possible by the team!","As a new employee, I have no cons to post at this time. I don't see any arising in the future, either!",1,https://www.glassdoor.com/Reviews/Company-Reviews-E700614_P8.htm?sort.sortType=RD&sort.ascending=true,Lyft
7-Aug-16,Generally okay,4,Former Employee - Anonymous EmployeeŒæ,"Nice benefits. Healthcare and so on. Smart people to work with, and a common enemy in Uber",Day to day problems were pretty easy which led to me getting pretty bored. The infrastructure was also a mess,4,https://www.glassdoor.com/Reviews/Company-Reviews-E700614_P8.htm?sort.sortType=RD&sort.ascending=true,Lyft
31-Aug-16,Community Associates,5,"Current Employee - Community AssociateŒæin Miami, FL","- Incredible company
- You are changing the world (literally) 
- Incredible work atmosphere 
- A lot of benefits 
- Chances of growing are high 
- You are working in a entrepreneurial environment with AMAZING PEOPLE!
- Learn a LOT!","- I think work sometimes can be difficult and we all have ""those days""
- I can't think of one con",3,https://www.glassdoor.com/Reviews/Company-Reviews-E700614_P9.htm?sort.sortType=RD&sort.ascending=true,Lyft
8-Sep-16,Best place I have ever worked,5,Current Employee - General ManagerŒæ,"The most caring, thoughtful and truly-inspiring company I have ever worked at before.","Honestly, I have nothing negative to say about Lyft. I simply hope I get to stay with the company for a very long time.",2,https://www.glassdoor.com/Reviews/Company-Reviews-E700614_P9.htm?sort.sortType=RD&sort.ascending=true,Lyft
13-Sep-16,Best job I've had,5,"Current Employee - Trust and Safety SpecialistŒæin Nashville, TN",#NAME?,"Personally, there aren't any for me, because I love the job/company; however, I do think some people may see the following as cons:
-very fast paced environment
-processes are improved very quickly - i.e. they change a lot
-flexibility is a must",3,https://www.glassdoor.com/Reviews/Company-Reviews-E700614_P9.htm?sort.sortType=RD&sort.ascending=true,Lyft
26-Sep-16,Company unsuccessful at executing to its potential. Frustrating if you're ambitious.,2,Former Employee - Anonymous EmployeeŒæ,"You work with a team of young, kindhearted people. If you're happy with coasting at your job, you could easily fly under the radar.","This is a company that on the surface presents itself as the nice guy of the industry, but routinely underpays its employees and is wrought with internal politics, causing the company to stagnate.  It cuts the rates of the drivers without a second thought, even though the livelihoods of actual people depend on those numbers they play around with.
If you don't care about how the company performs and are just looking...",3,https://www.glassdoor.com/Reviews/Company-Reviews-E700614_P9.htm?sort.sortType=RD&sort.ascending=true,Lyft
30-Sep-16,A Good Job If You Aren't Looking To Be Promoted,3,"Former Employee - Social Media Experience AssociateŒæin Nashville, TN","Good pay, Good benefits but high deductibles
Swanky offices
Free snacks all day long
Likely a chromebook in your future 
Free t-shirts","No room for being promoted from within, no matter how much they promise you
If you're not meeting your numbers after a few months, you'll get let go with no warning",8,https://www.glassdoor.com/Reviews/Company-Reviews-E700614_P9.htm?sort.sortType=RD&sort.ascending=true,Lyft
